stress_level,method,seed,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_ece,ci95_ece,mean_regret,ci95_regret,mean_utility,ci95_utility,groups
0.9,failure_aware_manipulation_policy,4,0.541667,0.050069,0.443736,0.003514,0.400308,0.004046,0.121528,0.039794,0.0625,0.030175,0.125,0.037037,0.315972,0.048864,0.381944,0.049555,0.786224,0.01992,0.227882,0.001807,0.131286,0.001826,0.395109,0.043049,0.224971,0.060606,48
0.9,failure_aware_manipulation_policy,5,0.618056,0.055838,0.445077,0.002819,0.40055,0.003874,0.097222,0.036175,0.038194,0.020027,0.097222,0.041074,0.232639,0.04535,0.368056,0.047608,0.784895,0.018964,0.229078,0.002131,0.130926,0.001611,0.329241,0.047952,0.354088,0.070896,48
0.9,failure_aware_manipulation_policy,6,0.559028,0.060342,0.444602,0.002815,0.402117,0.003822,0.131944,0.040054,0.052083,0.024133,0.09375,0.032121,0.34375,0.059487,0.361111,0.050851,0.783835,0.019592,0.228913,0.002437,0.130492,0.00169,0.381127,0.051957,0.260495,0.069368,48
0.9,failure_aware_manipulation_policy,7,0.559028,0.058754,0.444814,0.003221,0.399763,0.004277,0.138889,0.040494,0.059028,0.02834,0.097222,0.039906,0.364583,0.055582,0.378472,0.062081,0.787635,0.019979,0.230647,0.00205,0.129475,0.001956,0.381322,0.050862,0.254364,0.075277,48
0.9,failure_aware_manipulation_policy,8,0.579861,0.049585,0.444637,0.002999,0.399317,0.003547,0.145833,0.043088,0.045139,0.027059,0.131944,0.043452,0.347222,0.058223,0.354167,0.057233,0.787352,0.020179,0.227885,0.001835,0.130447,0.001919,0.362391,0.042222,0.259985,0.065777,48
0.9,failure_aware_manipulation_policy,9,0.583333,0.066681,0.442463,0.002793,0.398926,0.003008,0.114583,0.040287,0.03125,0.018598,0.125,0.046136,0.326389,0.056679,0.357639,0.057533,0.78165,0.020667,0.228529,0.001738,0.128499,0.001796,0.359579,0.057271,0.299296,0.074942,48
0.9,goal_retargeting_heuristic,0,0.496528,0.05544,0.356689,0.002658,0.407735,0.003797,0.125,0.038293,0.065972,0.031875,0.114583,0.039095,0.256944,0.049555,0.395833,0.058863,0.853247,0.019312,0.223322,0.001918,0.14808,0.002141,0.43361,0.047685,0.169871,0.061568,48
0.9,goal_retargeting_heuristic,1,0.541667,0.064883,0.356022,0.00328,0.40577,0.004268,0.135417,0.04087,0.052083,0.022086,0.083333,0.035069,0.253472,0.056705,0.385417,0.058485,0.859087,0.020304,0.223094,0.002262,0.148403,0.00177,0.394516,0.055547,0.237621,0.074153,48
0.9,goal_retargeting_heuristic,2,0.503472,0.061121,0.356967,0.002775,0.40861,0.003148,0.138889,0.044924,0.045139,0.023302,0.163194,0.048133,0.232639,0.049346,0.461806,0.061699,0.855094,0.019826,0.221591,0.002144,0.147393,0.001997,0.429617,0.052682,0.162959,0.076673,48
0.9,goal_retargeting_heuristic,3,0.506944,0.05913,0.359282,0.003144,0.409765,0.004202,0.149306,0.043757,0.048611,0.023742,0.083333,0.033693,0.267361,0.053926,0.381944,0.046604,0.854613,0.0207,0.223647,0.001916,0.147938,0.001788,0.425573,0.051004,0.196696,0.069961,48
0.9,goal_retargeting_heuristic,4,0.555556,0.056991,0.354113,0.003312,0.408972,0.003727,0.107639,0.039496,0.072917,0.032121,0.138889,0.035516,0.222222,0.042766,0.385417,0.05767,0.857051,0.020791,0.219851,0.001771,0.148994,0.001852,0.38383,0.049353,0.219501,0.05268,48
0.9,goal_retargeting_heuristic,5,0.524306,0.04561,0.355934,0.003598,0.407412,0.003654,0.104167,0.038447,0.045139,0.023302,0.125,0.037037,0.184028,0.041539,0.385417,0.052519,0.854528,0.020436,0.222797,0.001881,0.148322,0.001553,0.409832,0.039045,0.226523,0.061363,48
0.9,goal_retargeting_heuristic,6,0.503472,0.052818,0.354594,0.003154,0.407722,0.004004,0.125,0.039509,0.0625,0.023068,0.118056,0.037618,0.256944,0.040054,0.340278,0.058324,0.854055,0.018856,0.223411,0.002296,0.148465,0.001786,0.430071,0.045905,0.182561,0.071324,48
0.9,goal_retargeting_heuristic,7,0.496528,0.061121,0.357875,0.003637,0.40768,0.00395,0.142361,0.041254,0.065972,0.028754,0.135417,0.042011,0.239583,0.052293,0.326389,0.048591,0.854473,0.019054,0.221198,0.001601,0.149785,0.001933,0.434299,0.052349,0.150952,0.080835,48
0.9,goal_retargeting_heuristic,8,0.447917,0.059288,0.356348,0.003804,0.406199,0.004651,0.135417,0.037236,0.072917,0.032121,0.125,0.032984,0.222222,0.044924,0.378472,0.044295,0.856839,0.019226,0.223587,0.001898,0.147851,0.001573,0.476495,0.05082,0.107131,0.083041,48
0.9,goal_retargeting_heuristic,9,0.513889,0.058223,0.355695,0.002907,0.405995,0.004304,0.125,0.034388,0.090278,0.040054,0.131944,0.041218,0.21875,0.052519,0.350694,0.054363,0.856417,0.020553,0.223596,0.001679,0.148653,0.001679,0.419364,0.049657,0.157475,0.078187,48
0.9,learned_goal_state_classifier,0,0.597222,0.057405,0.509156,0.002922,0.409397,0.003357,0.107639,0.035723,0.041667,0.024797,0.086806,0.029162,0.3125,0.050187,0.368056,0.05234,0.735214,0.018604,0.216123,0.002135,0.111669,0.001639,0.34648,0.049086,0.337806,0.068813,48
0.9,learned_goal_state_classifier,1,0.611111,0.056155,0.506382,0.003354,0.408005,0.003673,0.097222,0.036175,0.048611,0.021658,0.107639,0.032969,0.295139,0.059354,0.40625,0.054072,0.739365,0.019814,0.216056,0.001751,0.111952,0.001889,0.33564,0.048541,0.346898,0.072928,48
0.9,learned_goal_state_classifier,2,0.621528,0.048378,0.5096,0.002807,0.40994,0.002993,0.083333,0.033693,0.038194,0.022264,0.065972,0.027059,0.336806,0.057121,0.409722,0.045577,0.736447,0.0207,0.217369,0.002092,0.112301,0.001719,0.327086,0.041929,0.402716,0.059259,48
0.9,learned_goal_state_classifier,3,0.590278,0.061483,0.510375,0.003277,0.411005,0.003458,0.128472,0.045868,0.048611,0.025657,0.090278,0.030693,0.295139,0.056076,0.371528,0.043757,0.736522,0.02003,0.218308,0.001571,0.110644,0.001973,0.353489,0.05297,0.311394,0.085955,48
0.9,learned_goal_state_classifier,4,0.59375,0.059883,0.506652,0.00278,0.411762,0.003123,0.118056,0.038855,0.038194,0.022264,0.079861,0.029162,0.305556,0.054444,0.357639,0.057533,0.738032,0.020081,0.217302,0.002105,0.113036,0.002059,0.350117,0.051557,0.338679,0.071988,48
0.9,learned_goal_state_classifier,5,0.583333,0.059957,0.508991,0.003408,0.40976,0.003333,0.128472,0.042663,0.041667,0.028357,0.083333,0.032259,0.34375,0.051839,0.416667,0.055021,0.738578,0.020631,0.215742,0.001915,0.112653,0.002023,0.35899,0.051558,0.317374,0.073782,48
0.9,learned_goal_state_classifier,6,0.534722,0.063749,0.508166,0.002802,0.411602,0.004426,0.097222,0.034843,0.038194,0.022264,0.100694,0.033325,0.288194,0.057327,0.399306,0.060538,0.737336,0.020324,0.217633,0.001667,0.11188,0.00196,0.40177,0.05465,0.2807,0.073344,48
0.9,learned_goal_state_classifier,7,0.611111,0.062532,0.509324,0.002922,0.410917,0.004176,0.052083,0.024133,0.027778,0.017758,0.097222,0.041074,0.326389,0.051429,0.395833,0.058053,0.736345,0.019884,0.215231,0.00201,0.111555,0.001715,0.335918,0.053927,0.401054,0.068291,48
0.9,learned_goal_state_classifier,8,0.604167,0.048266,0.509829,0.00285,0.411266,0.004332,0.086806,0.033678,0.048611,0.023742,0.086806,0.029162,0.298611,0.054985,0.361111,0.062532,0.734995,0.01948,0.216605,0.001926,0.111946,0.001926,0.341088,0.041039,0.35637,0.063916,48
0.9,learned_goal_state_classifier,9,0.548611,0.043452,0.507487,0.003276,0.411117,0.003711,0.125,0.037037,0.024306,0.016817,0.097222,0.041074,0.364583,0.052067,0.423611,0.054118,0.737265,0.018948,0.217397,0.001948,0.112243,0.001751,0.3901,0.037296,0.300254,0.057713,48
0.9,oracle_goal_state_supervisor,0,0.885417,0.037866,0.750327,0.003289,0.633909,0.003953,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.053826,0.607639,0.0634,0.539523,0.019949,0.276147,0.001883,0.027739,0.001483,0.0,0.0,0.833359,0.03908,48
0.9,oracle_goal_state_supervisor,1,0.871528,0.041539,0.752034,0.003218,0.633754,0.004179,0.0,0.0,0.0,0.0,0.0,0.0,0.482639,0.052594,0.583333,0.060741,0.542953,0.02,0.275121,0.001812,0.027624,0.001646,0.0,0.0,0.813327,0.042456,48
0.9,oracle_goal_state_supervisor,2,0.864583,0.039695,0.749873,0.003071,0.636591,0.00345,0.0,0.0,0.0,0.0,0.0,0.0,0.513889,0.052227,0.59375,0.048541,0.540611,0.020129,0.274483,0.002018,0.027983,0.001885,0.0,0.0,0.809122,0.040367,48
0.9,oracle_goal_state_supervisor,3,0.888889,0.036823,0.747204,0.002804,0.634107,0.004059,0.0,0.0,0.0,0.0,0.0,0.0,0.583333,0.055021,0.559028,0.045088,0.542576,0.020237,0.274628,0.002045,0.027641,0.001592,0.0,0.0,0.836263,0.037893,48
0.9,oracle_goal_state_supervisor,4,0.892361,0.037024,0.748708,0.003632,0.635938,0.002929,0.0,0.0,0.0,0.0,0.0,0.0,0.524306,0.048622,0.670139,0.061121,0.539211,0.020495,0.275585,0.001851,0.028106,0.001744,0.0,0.0,0.840719,0.037867,48
0.9,oracle_goal_state_supervisor,5,0.861111,0.036823,0.751243,0.003458,0.632932,0.004727,0.0,0.0,0.0,0.0,0.0,0.0,0.538194,0.052594,0.635417,0.058079,0.543493,0.019634,0.275866,0.00172,0.027563,0.001753,0.0,0.0,0.808614,0.037057,48
0.9,oracle_goal_state_supervisor,6,0.847222,0.039906,0.749888,0.003551,0.635569,0.004704,0.0,0.0,0.0,0.0,0.0,0.0,0.510417,0.057052,0.611111,0.058628,0.539799,0.019607,0.276972,0.001968,0.02735,0.001778,0.0,0.0,0.79168,0.040744,48
0.9,oracle_goal_state_supervisor,7,0.836806,0.040676,0.748923,0.003077,0.636852,0.004429,0.0,0.0,0.0,0.0,0.0,0.0,0.559028,0.074386,0.600694,0.04535,0.543282,0.019646,0.27467,0.001751,0.027773,0.001606,0.0,0.0,0.784401,0.041148,48
0.9,oracle_goal_state_supervisor,8,0.868056,0.041218,0.748854,0.003389,0.635622,0.004168,0.0,0.0,0.0,0.0,0.0,0.0,0.527778,0.053569,0.628472,0.055226,0.541037,0.019557,0.27628,0.002122,0.027097,0.002024,0.0,0.0,0.81472,0.04082,48
0.9,oracle_goal_state_supervisor,9,0.836806,0.041823,0.749619,0.003414,0.635501,0.00415,0.0,0.0,0.0,0.0,0.0,0.0,0.559028,0.061121,0.618056,0.048591,0.538626,0.020027,0.275647,0.002165,0.028644,0.001806,0.0,0.0,0.784919,0.041355,48
0.9,pomdp_belief_planner,0,0.493056,0.048591,0.448346,0.003093,0.355161,0.003866,0.145833,0.049236,0.065972,0.02525,0.107639,0.040676,0.3125,0.052038,0.315972,0.047886,0.778655,0.019466,0.227712,0.002079,0.1336,0.001488,0.436265,0.041678,0.163552,0.068717,48
0.9,pomdp_belief_planner,1,0.524306,0.055865,0.447469,0.003232,0.353834,0.004092,0.145833,0.050187,0.038194,0.022264,0.104167,0.033162,0.309028,0.056705,0.305556,0.06022,0.782519,0.019885,0.225949,0.002026,0.133371,0.002227,0.410317,0.048065,0.224486,0.074995,48
0.9,pomdp_belief_planner,2,0.5625,0.061994,0.44763,0.002672,0.353591,0.004008,0.114583,0.044737,0.045139,0.021175,0.079861,0.030741,0.256944,0.05234,0.291667,0.04715,0.781151,0.020296,0.228287,0.002226,0.13353,0.001598,0.377739,0.053276,0.285111,0.072327,48
0.9,pomdp_belief_planner,3,0.486111,0.063656,0.448385,0.003573,0.354635,0.0037,0.142361,0.044561,0.055556,0.028078,0.097222,0.036175,0.368056,0.057508,0.305556,0.051772,0.780967,0.019462,0.227434,0.001675,0.133754,0.00154,0.443045,0.054443,0.180492,0.081135,48
0.9,pomdp_belief_planner,4,0.579861,0.056705,0.450457,0.004024,0.352859,0.003682,0.145833,0.046264,0.0625,0.026858,0.097222,0.039906,0.305556,0.048955,0.333333,0.055874,0.778731,0.019874,0.227858,0.001843,0.133322,0.001905,0.36239,0.048697,0.2592,0.076559,48
0.9,pomdp_belief_planner,5,0.565972,0.046381,0.448577,0.002804,0.354057,0.004118,0.131944,0.045577,0.065972,0.028754,0.100694,0.027059,0.364583,0.049266,0.284722,0.049555,0.780695,0.019806,0.227432,0.001884,0.13442,0.00172,0.374825,0.040407,0.250026,0.067948,48
0.9,pomdp_belief_planner,6,0.513889,0.061387,0.448306,0.003797,0.353303,0.003144,0.121528,0.040966,0.027778,0.017758,0.159722,0.038855,0.371528,0.054363,0.284722,0.051429,0.779174,0.020632,0.227932,0.001531,0.134142,0.001726,0.420563,0.052997,0.213453,0.070345,48
0.9,pomdp_belief_planner,7,0.527778,0.064027,0.449756,0.003017,0.353722,0.003275,0.114583,0.041444,0.0625,0.028565,0.079861,0.037657,0.291667,0.044038,0.305556,0.057815,0.779645,0.020405,0.227143,0.001906,0.133536,0.001997,0.407399,0.054692,0.234865,0.072875,48
0.9,pomdp_belief_planner,8,0.565972,0.052142,0.449372,0.00283,0.352966,0.004132,0.118056,0.037618,0.055556,0.024477,0.111111,0.034158,0.322917,0.048051,0.3125,0.053826,0.784532,0.019118,0.227134,0.001863,0.13262,0.001714,0.375071,0.044988,0.26986,0.060419,48
0.9,pomdp_belief_planner,9,0.5625,0.054697,0.447274,0.003014,0.351904,0.003633,0.159722,0.040054,0.086806,0.027492,0.100694,0.030354,0.326389,0.057508,0.326389,0.049555,0.780706,0.020489,0.228887,0.0018,0.133737,0.001957,0.377522,0.046746,0.213916,0.064866,48
0.9,risk_budgeted_goal_recovery,0,0.618056,0.065937,0.493924,0.003476,0.425435,0.003906,0.041667,0.024797,0.020833,0.015759,0.083333,0.033693,0.40625,0.054072,0.423611,0.061483,0.744212,0.019749,0.246834,0.001984,0.092263,0.001528,0.328583,0.056512,0.435405,0.074588,48
0.9,risk_budgeted_goal_recovery,1,0.607639,0.069112,0.49428,0.003099,0.428576,0.004149,0.072917,0.032121,0.024306,0.019427,0.069444,0.028908,0.309028,0.056705,0.413194,0.052369,0.744059,0.020131,0.245078,0.001962,0.092626,0.00163,0.337441,0.059249,0.399744,0.085129,48
0.9,risk_budgeted_goal_recovery,2,0.576389,0.065216,0.49336,0.003118,0.428331,0.004047,0.118056,0.038855,0.03125,0.018598,0.097222,0.03746,0.368056,0.05234,0.4375,0.059661,0.743578,0.020584,0.245963,0.001819,0.093075,0.001664,0.365613,0.056098,0.322157,0.078466,48
0.9,risk_budgeted_goal_recovery,3,0.621528,0.052142,0.495561,0.003526,0.428847,0.004415,0.072917,0.027349,0.020833,0.015759,0.097222,0.033458,0.364583,0.058079,0.451389,0.055838,0.749172,0.019556,0.246758,0.001982,0.091874,0.00178,0.326665,0.045035,0.405533,0.061105,48
0.9,risk_budgeted_goal_recovery,4,0.604167,0.058863,0.497154,0.003083,0.427852,0.004251,0.045139,0.023302,0.017361,0.014556,0.097222,0.03746,0.329861,0.057943,0.347222,0.061387,0.743465,0.020331,0.24524,0.002064,0.092458,0.001575,0.341937,0.050854,0.403368,0.066914,48
0.9,risk_budgeted_goal_recovery,5,0.597222,0.055732,0.496004,0.002737,0.431418,0.003953,0.097222,0.0305,0.013889,0.01317,0.072917,0.030613,0.333333,0.056714,0.413194,0.056705,0.739768,0.019708,0.247289,0.001773,0.092704,0.001775,0.34771,0.04822,0.380108,0.059275,48
0.9,risk_budgeted_goal_recovery,6,0.649306,0.055226,0.495221,0.003413,0.426714,0.003896,0.104167,0.039658,0.027778,0.017758,0.079861,0.030741,0.371528,0.054363,0.375,0.049116,0.748073,0.020052,0.246132,0.001801,0.091485,0.001775,0.30316,0.047734,0.410608,0.069231,48
0.9,risk_budgeted_goal_recovery,7,0.565972,0.056496,0.497661,0.003665,0.429324,0.003415,0.09375,0.033561,0.017361,0.014556,0.0625,0.026858,0.326389,0.054118,0.402778,0.057405,0.747516,0.019806,0.24386,0.002306,0.09238,0.001894,0.375035,0.04878,0.354771,0.063488,48
0.9,risk_budgeted_goal_recovery,8,0.611111,0.052678,0.496507,0.002741,0.426221,0.003635,0.069444,0.032013,0.034722,0.025657,0.083333,0.030757,0.368056,0.048591,0.486111,0.052227,0.746115,0.020103,0.246795,0.001772,0.09249,0.002094,0.335947,0.045547,0.392045,0.063537,48
0.9,risk_budgeted_goal_recovery,9,0.572917,0.052293,0.495575,0.002478,0.428202,0.00403,0.076389,0.032198,0.027778,0.020247,0.086806,0.040091,0.322917,0.055369,0.392361,0.061121,0.745018,0.020536,0.245186,0.001801,0.092705,0.001909,0.369036,0.04494,0.350404,0.070443,48
0.9,risk_calibrated_goal_belief_revision_v5,0,0.763889,0.052227,0.68594,0.003332,0.582567,0.003952,0.006944,0.009522,0.0,0.0,0.03125,0.023132,0.493056,0.066651,0.534722,0.05913,0.594789,0.020161,0.272903,0.001969,0.045024,0.001622,0.202812,0.04471,0.675359,0.053352,48
0.9,risk_calibrated_goal_belief_revision_v5,1,0.760417,0.046551,0.687226,0.003216,0.579109,0.003296,0.017361,0.014556,0.003472,0.006806,0.017361,0.014556,0.524306,0.05835,0.513889,0.057405,0.595187,0.019871,0.273758,0.001776,0.044497,0.001716,0.206618,0.040308,0.669625,0.050138,48
0.9,risk_calibrated_goal_belief_revision_v5,2,0.791667,0.04715,0.684973,0.002989,0.581044,0.003223,0.010417,0.011534,0.0,0.0,0.017361,0.014556,0.524306,0.057533,0.583333,0.059957,0.593017,0.019336,0.271572,0.002037,0.044795,0.001886,0.179616,0.04056,0.713443,0.047108,48
0.9,risk_calibrated_goal_belief_revision_v5,3,0.802083,0.043122,0.686997,0.002832,0.57767,0.003936,0.027778,0.017758,0.0,0.0,0.010417,0.011534,0.444444,0.056155,0.506944,0.063003,0.593925,0.019893,0.273167,0.001824,0.043929,0.001614,0.171025,0.037353,0.706432,0.044591,48
0.9,risk_calibrated_goal_belief_revision_v5,4,0.815972,0.041539,0.688595,0.003466,0.582156,0.004314,0.013889,0.01317,0.006944,0.009522,0.024306,0.016817,0.493056,0.054985,0.517361,0.061699,0.593511,0.02023,0.271131,0.001941,0.044242,0.001545,0.15904,0.035961,0.719493,0.046189,48
0.9,risk_calibrated_goal_belief_revision_v5,5,0.732639,0.050295,0.684373,0.003186,0.579342,0.004462,0.017361,0.014556,0.0,0.0,0.027778,0.017758,0.489583,0.057875,0.510417,0.057875,0.595108,0.019942,0.27277,0.001348,0.045139,0.001809,0.231036,0.043794,0.637303,0.055934,48
0.9,risk_calibrated_goal_belief_revision_v5,6,0.777778,0.042766,0.68694,0.003134,0.579981,0.003734,0.010417,0.011534,0.0,0.0,0.003472,0.006806,0.479167,0.063501,0.538194,0.057739,0.590927,0.020755,0.273271,0.001808,0.045125,0.002036,0.19281,0.037055,0.702173,0.046797,48
0.9,risk_calibrated_goal_belief_revision_v5,7,0.777778,0.055306,0.68496,0.00368,0.582869,0.003672,0.013889,0.01317,0.0,0.0,0.003472,0.006806,0.524306,0.063026,0.618056,0.051429,0.592028,0.020022,0.272119,0.002087,0.044809,0.00152,0.191343,0.04754,0.706561,0.056329,48
0.9,risk_calibrated_goal_belief_revision_v5,8,0.756944,0.045577,0.689112,0.003708,0.578127,0.003838,0.017361,0.014556,0.006944,0.009522,0.013889,0.01317,0.482639,0.061699,0.520833,0.057233,0.590221,0.021751,0.271397,0.001805,0.043682,0.001689,0.209752,0.039254,0.66424,0.054746,48
0.9,risk_calibrated_goal_belief_revision_v5,9,0.729167,0.046264,0.686203,0.003718,0.583006,0.003421,0.013889,0.01317,0.006944,0.009522,0.006944,0.009522,0.434028,0.057327,0.576389,0.065937,0.593229,0.020348,0.274308,0.001611,0.045401,0.001924,0.234048,0.039766,0.639846,0.048193,48
0.9,robust_mpc_replan,0,0.520833,0.065698,0.413586,0.00295,0.400643,0.003381,0.131944,0.041218,0.038194,0.020027,0.128472,0.03797,0.357639,0.053264,0.357639,0.053264,0.811042,0.019364,0.237282,0.001847,0.12554,0.001922,0.412601,0.056386,0.223766,0.081596,48
0.9,robust_mpc_replan,1,0.524306,0.053264,0.414029,0.003206,0.397547,0.003956,0.097222,0.041074,0.055556,0.024477,0.131944,0.036339,0.270833,0.046264,0.364583,0.052967,0.813321,0.019416,0.238869,0.001833,0.125171,0.001913,0.41015,0.045746,0.223779,0.060775,48
0.9,robust_mpc_replan,2,0.579861,0.06596,0.411773,0.002789,0.399031,0.004226,0.152778,0.046477,0.045139,0.021175,0.079861,0.029162,0.309028,0.053264,0.416667,0.059957,0.80756,0.020569,0.23764,0.001608,0.126432,0.002191,0.363436,0.057105,0.283275,0.081508,48
0.9,robust_mpc_replan,3,0.572917,0.054072,0.410393,0.003522,0.396668,0.003973,0.121528,0.043213,0.024306,0.016817,0.111111,0.042766,0.315972,0.056076,0.40625,0.060668,0.810153,0.019845,0.238001,0.001852,0.12596,0.0016,0.368371,0.046582,0.296784,0.062673,48
0.9,robust_mpc_replan,4,0.520833,0.054697,0.413724,0.003051,0.400064,0.003339,0.159722,0.050501,0.045139,0.023302,0.097222,0.03746,0.302083,0.047307,0.40625,0.05319,0.809269,0.01999,0.235759,0.002009,0.12522,0.001726,0.413021,0.046962,0.211546,0.079203,48
0.9,robust_mpc_replan,5,0.534722,0.054118,0.411757,0.003061,0.39522,0.004326,0.159722,0.050501,0.048611,0.025657,0.131944,0.043452,0.291667,0.051925,0.378472,0.058955,0.810913,0.019518,0.239136,0.001765,0.124666,0.001923,0.401497,0.046905,0.196988,0.070653,48
0.9,robust_mpc_replan,6,0.572917,0.051381,0.412136,0.003319,0.398018,0.00345,0.142361,0.044561,0.048611,0.023742,0.076389,0.032198,0.302083,0.058079,0.409722,0.056679,0.80907,0.019892,0.238101,0.002384,0.12539,0.00197,0.369241,0.044048,0.281106,0.068883,48
0.9,robust_mpc_replan,7,0.569444,0.062152,0.409406,0.003987,0.398625,0.004082,0.138889,0.040494,0.027778,0.017758,0.104167,0.031704,0.277778,0.045965,0.378472,0.058955,0.81108,0.020015,0.237243,0.002399,0.125873,0.002006,0.371801,0.053525,0.279105,0.071811,48
0.9,robust_mpc_replan,8,0.517361,0.057739,0.407916,0.002986,0.400054,0.003854,0.065972,0.030354,0.038194,0.020027,0.149306,0.055226,0.309028,0.054145,0.402778,0.05903,0.812967,0.019667,0.238782,0.0018,0.12555,0.001882,0.416842,0.049851,0.246515,0.070622,48
0.9,robust_mpc_replan,9,0.586806,0.059155,0.412727,0.002904,0.40067,0.003696,0.097222,0.038702,0.045139,0.02525,0.076389,0.030693,0.302083,0.06125,0.399306,0.053042,0.808471,0.020312,0.238354,0.002125,0.126141,0.001527,0.356273,0.050843,0.330908,0.07471,48
1.0,active_viewpoint_reacquisition,0,0.479167,0.0564,0.372742,0.002513,0.250729,0.003879,0.208333,0.044038,0.086806,0.032243,0.090278,0.030693,0.305556,0.064761,0.215278,0.041218,0.843439,0.021324,0.249053,0.001933,0.159756,0.002128,0.447802,0.048431,0.08722,0.074624,48
1.0,active_viewpoint_reacquisition,1,0.489583,0.057875,0.377221,0.003204,0.252038,0.003089,0.177083,0.048051,0.065972,0.030354,0.079861,0.032243,0.354167,0.051121,0.215278,0.054118,0.840275,0.021734,0.247771,0.001602,0.158434,0.002027,0.437996,0.04938,0.141617,0.069882,48
1.0,active_viewpoint_reacquisition,2,0.444444,0.059429,0.372537,0.004184,0.252078,0.003615,0.149306,0.045868,0.069444,0.025425,0.111111,0.036823,0.354167,0.059661,0.239583,0.049505,0.841046,0.021279,0.246325,0.002115,0.159552,0.00194,0.478033,0.05107,0.090852,0.080043,48
1.0,active_viewpoint_reacquisition,3,0.5,0.057542,0.371792,0.002891,0.251181,0.00424,0.152778,0.038702,0.048611,0.023742,0.100694,0.033325,0.336806,0.058754,0.229167,0.046264,0.840682,0.020759,0.248423,0.00198,0.157943,0.002002,0.429713,0.049109,0.172917,0.070965,48
1.0,active_viewpoint_reacquisition,4,0.489583,0.051839,0.373242,0.0032,0.248594,0.003656,0.21875,0.050686,0.0625,0.026858,0.083333,0.033693,0.371528,0.061699,0.256944,0.055838,0.840205,0.02064,0.247731,0.002374,0.159475,0.001797,0.440505,0.044587,0.119353,0.074102,48
1.0,active_viewpoint_reacquisition,5,0.510417,0.059487,0.371054,0.003219,0.255053,0.004136,0.215278,0.047608,0.069444,0.0305,0.100694,0.044295,0.364583,0.057259,0.243056,0.059924,0.837675,0.020272,0.247641,0.00196,0.15977,0.001892,0.420925,0.050965,0.125443,0.06984,48
1.0,active_viewpoint_reacquisition,6,0.527778,0.058628,0.372786,0.002877,0.250827,0.003129,0.197917,0.050217,0.079861,0.035055,0.114583,0.041444,0.361111,0.049912,0.1875,0.043088,0.843907,0.019892,0.2495,0.001715,0.159227,0.001767,0.405085,0.050029,0.13679,0.078463,48
1.0,active_viewpoint_reacquisition,7,0.486111,0.062152,0.371896,0.003049,0.251679,0.003925,0.142361,0.038893,0.072917,0.030613,0.086806,0.032243,0.361111,0.056155,0.211806,0.046381,0.837068,0.020499,0.250246,0.002171,0.159026,0.001932,0.441926,0.053296,0.157935,0.076784,48
1.0,active_viewpoint_reacquisition,8,0.510417,0.057875,0.371285,0.002928,0.251978,0.00424,0.211806,0.052142,0.065972,0.030354,0.111111,0.031266,0.309028,0.052369,0.184028,0.041539,0.840941,0.021756,0.247674,0.00183,0.159248,0.00185,0.419615,0.049536,0.118821,0.084228,48
1.0,active_viewpoint_reacquisition,9,0.53125,0.062017,0.369798,0.003759,0.251019,0.003704,0.184028,0.050763,0.069444,0.027222,0.100694,0.034716,0.368056,0.048591,0.215278,0.040054,0.839348,0.020666,0.247967,0.001931,0.159382,0.001588,0.402181,0.052694,0.163385,0.081292,48
1.0,conformal_goal_validity_filter,0,0.569444,0.057405,0.475316,0.002872,0.382227,0.004603,0.135417,0.035943,0.013889,0.01317,0.121528,0.040966,0.291667,0.044038,0.319444,0.057405,0.781431,0.020367,0.221238,0.00209,0.086194,0.002027,0.37037,0.049444,0.300211,0.06737,48
1.0,conformal_goal_validity_filter,1,0.590278,0.065216,0.474021,0.003259,0.380335,0.004625,0.121528,0.037342,0.038194,0.022264,0.100694,0.037342,0.302083,0.055582,0.392361,0.057943,0.781024,0.021143,0.221184,0.001993,0.086207,0.001806,0.351804,0.055803,0.325334,0.075693,48
1.0,conformal_goal_validity_filter,2,0.524306,0.060733,0.477366,0.00285,0.37806,0.004177,0.09375,0.033561,0.048611,0.029111,0.114583,0.036595,0.256944,0.054985,0.361111,0.047979,0.786013,0.020062,0.221389,0.001928,0.086636,0.001912,0.409617,0.052609,0.257174,0.068135,48
1.0,conformal_goal_validity_filter,3,0.506944,0.045577,0.477536,0.003134,0.381181,0.003734,0.100694,0.036053,0.024306,0.016817,0.142361,0.044561,0.274306,0.046125,0.336806,0.050996,0.781608,0.022056,0.220646,0.001777,0.086861,0.001671,0.424561,0.039305,0.23984,0.072337,48
1.0,conformal_goal_validity_filter,4,0.524306,0.059949,0.477246,0.002782,0.377841,0.003414,0.125,0.035737,0.017361,0.017506,0.121528,0.044295,0.232639,0.058147,0.329861,0.050996,0.778476,0.021002,0.222063,0.002254,0.087033,0.001505,0.410209,0.05118,0.254546,0.071681,48
