split,task,regime,method,seed,episodes,success,goal_validity_f1,retarget_precision,stale_goal_pursuit,unsafe_reach,false_abandonment,reappearance_recovery,substitute_goal_success,belief_update_latency,intervention_cost,ece,regret,utility
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,uncertainty_halt,7,6,0.666667,0.361752,0.244724,0.0,0.0,0.0,0.166667,0.166667,0.800237,0.207952,0.152734,0.28915,0.549001
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,active_viewpoint_reacquisition,7,6,0.5,0.407053,0.261623,0.166667,0.166667,0.333333,0.333333,0.333333,0.684309,0.253789,0.137253,0.433725,-0.001794
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,pomdp_belief_planner,7,6,0.333333,0.470464,0.374019,0.166667,0.0,0.166667,0.166667,0.166667,0.668301,0.240521,0.120906,0.578299,0.002829
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,goal_retargeting_heuristic,7,6,0.5,0.399822,0.436193,0.0,0.0,0.0,0.333333,0.666667,0.72791,0.231188,0.135453,0.433725,0.416115
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,failure_aware_manipulation_policy,7,6,0.666667,0.488981,0.417153,0.166667,0.5,0.0,0.333333,0.5,0.678782,0.226535,0.116277,0.28915,-0.076647
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,robust_mpc_replan,7,6,0.666667,0.450626,0.406629,0.0,0.0,0.166667,0.166667,0.5,0.683102,0.240225,0.108731,0.28915,0.47319
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,conformal_goal_validity_filter,7,6,0.833333,0.536085,0.422147,0.0,0.0,0.0,0.5,0.5,0.621728,0.219925,0.066606,0.144575,0.776518
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,learned_goal_state_classifier,7,6,0.333333,0.546065,0.437312,0.0,0.0,0.0,0.333333,0.0,0.629341,0.217952,0.091153,0.578299,0.238094
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,active_subgoal_probe_policy,7,6,0.5,0.546951,0.41316,0.0,0.0,0.166667,0.166667,0.0,0.602359,0.272648,0.114759,0.433725,0.277007
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,risk_budgeted_goal_recovery,7,6,0.5,0.536149,0.4459,0.166667,0.0,0.0,0.333333,0.833333,0.636077,0.242952,0.07422,0.433725,0.318149
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,proposed_disappearing_goal_belief_revision_v4,7,6,0.333333,0.64354,0.554859,0.0,0.0,0.166667,0.333333,0.333333,0.550997,0.264313,0.078913,0.578299,0.149129
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,risk_calibrated_goal_belief_revision_v5,7,6,0.666667,0.708353,0.599668,0.0,0.0,0.0,0.666667,0.333333,0.465115,0.271166,0.033566,0.28915,0.613006
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,oracle_goal_state_supervisor,7,6,0.833333,0.790664,0.649575,0.0,0.0,0.0,0.666667,0.666667,0.42419,0.28426,0.014891,0.0,0.796312
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,last_seen_goal_pursuit,8,6,0.166667,0.153747,0.137948,0.0,0.5,0.166667,0.0,0.166667,0.911717,0.14912,0.215384,0.726649,-0.527544
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,memory_only_belief_tracking,8,6,0.5,0.309037,0.204049,0.333333,0.166667,0.166667,0.0,0.333333,0.808988,0.15658,0.178568,0.435989,-0.128375
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,uncertainty_halt,8,6,0.5,0.344941,0.238561,0.0,0.0,0.166667,0.166667,0.333333,0.790779,0.213976,0.146749,0.435989,0.29315
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,active_viewpoint_reacquisition,8,6,0.5,0.420411,0.277658,0.0,0.0,0.166667,0.166667,0.5,0.675227,0.243188,0.130747,0.435989,0.301184
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,pomdp_belief_planner,8,6,0.833333,0.471238,0.371571,0.0,0.0,0.166667,0.166667,0.5,0.665368,0.2353,0.117106,0.14533,0.640378
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,goal_retargeting_heuristic,8,6,0.5,0.386914,0.430427,0.0,0.166667,0.166667,0.166667,0.5,0.736685,0.22328,0.140597,0.435989,0.254406
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,failure_aware_manipulation_policy,8,6,0.333333,0.480899,0.400277,0.0,0.0,0.0,0.666667,0.166667,0.653215,0.234893,0.127869,0.581319,0.252907
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,robust_mpc_replan,8,6,0.5,0.461671,0.405803,0.0,0.166667,0.0,0.5,0.5,0.684438,0.244817,0.112404,0.435989,0.242604
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,conformal_goal_validity_filter,8,6,0.0,0.528048,0.404739,0.166667,0.0,0.0,0.5,0.166667,0.649079,0.219173,0.068572,0.871979,-0.193291
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,learned_goal_state_classifier,8,6,0.333333,0.526068,0.429922,0.0,0.0,0.0,0.333333,0.166667,0.593349,0.213875,0.096339,0.581319,0.247476
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,active_subgoal_probe_policy,8,6,0.666667,0.526651,0.400544,0.0,0.0,0.0,0.5,0.333333,0.621809,0.264134,0.103368,0.29066,0.581095
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,risk_budgeted_goal_recovery,8,6,1.0,0.531731,0.461432,0.0,0.0,0.0,0.333333,0.833333,0.629618,0.250217,0.077609,0.0,0.935547
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,proposed_disappearing_goal_belief_revision_v4,8,6,0.666667,0.641035,0.532246,0.0,0.0,0.333333,0.5,0.5,0.561305,0.240323,0.085338,0.29066,0.409397
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,risk_calibrated_goal_belief_revision_v5,8,6,0.833333,0.750853,0.607412,0.0,0.0,0.0,0.333333,0.5,0.465604,0.267776,0.031133,0.14533,0.766861
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,oracle_goal_state_supervisor,8,6,0.833333,0.815933,0.657735,0.0,0.0,0.0,0.666667,0.5,0.425162,0.273332,0.014326,0.0,0.791839
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,last_seen_goal_pursuit,9,6,0.833333,0.158149,0.136404,0.0,0.166667,0.0,0.0,0.166667,0.910971,0.149011,0.217308,0.140155,0.522774
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,memory_only_belief_tracking,9,6,0.666667,0.297229,0.20102,0.166667,0.166667,0.333333,0.333333,0.166667,0.820777,0.150333,0.18067,0.28031,0.076614
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,uncertainty_halt,9,6,0.333333,0.346648,0.240963,0.333333,0.166667,0.0,0.333333,0.333333,0.778928,0.216219,0.157804,0.560621,-0.163182
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,active_viewpoint_reacquisition,9,6,0.833333,0.418132,0.282458,0.166667,0.0,0.0,0.333333,0.5,0.695307,0.239284,0.146522,0.140155,0.618714
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,pomdp_belief_planner,9,6,0.666667,0.485947,0.373526,0.0,0.166667,0.0,0.333333,0.333333,0.641171,0.214374,0.114608,0.28031,0.401749
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,goal_retargeting_heuristic,9,6,0.833333,0.38359,0.446255,0.0,0.0,0.166667,0.166667,0.666667,0.751921,0.231284,0.138797,0.140155,0.639983
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,failure_aware_manipulation_policy,9,6,0.5,0.496511,0.401493,0.0,0.0,0.166667,0.333333,0.166667,0.665466,0.23258,0.116131,0.420466,0.303904
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,robust_mpc_replan,9,6,0.5,0.458468,0.416757,0.166667,0.0,0.333333,0.5,0.333333,0.693453,0.242352,0.113932,0.420466,0.101724
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,conformal_goal_validity_filter,9,6,0.833333,0.524167,0.407536,0.0,0.0,0.0,0.333333,0.333333,0.640107,0.222047,0.067261,0.140155,0.756583
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,learned_goal_state_classifier,9,6,0.5,0.535528,0.435889,0.0,0.166667,0.166667,0.666667,0.166667,0.602147,0.217387,0.096894,0.420466,0.179646
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,active_subgoal_probe_policy,9,6,0.833333,0.53332,0.4226,0.0,0.0,0.0,0.5,0.333333,0.617072,0.261064,0.111628,0.140155,0.747102
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,risk_budgeted_goal_recovery,9,6,0.833333,0.5181,0.452097,0.0,0.0,0.0,0.333333,0.5,0.615958,0.256072,0.070521,0.140155,0.754366
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,proposed_disappearing_goal_belief_revision_v4,9,6,1.0,0.667755,0.522055,0.0,0.166667,0.0,0.5,0.5,0.529238,0.25835,0.076527,0.0,0.754197
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,risk_calibrated_goal_belief_revision_v5,9,6,0.833333,0.724825,0.604364,0.0,0.0,0.0,0.666667,0.666667,0.466075,0.273385,0.029378,0.140155,0.794827
substitute_ambiguity_shift,tool_handoff,human_temporary_obstruction,oracle_goal_state_supervisor,9,6,1.0,0.790526,0.669727,0.0,0.0,0.0,0.5,0.666667,0.406966,0.271459,0.011405,0.0,0.955613
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,0,6,0.333333,0.158588,0.098789,0.333333,0.0,0.166667,0.166667,0.166667,1.005086,0.144598,0.229176,0.569785,-0.129053
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,0,6,0.333333,0.295414,0.178252,0.0,0.0,0.166667,0.166667,0.166667,0.89765,0.152215,0.194244,0.569785,0.121719
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,0,6,0.5,0.354271,0.245121,0.333333,0.166667,0.166667,0.333333,0.166667,0.837466,0.208152,0.158801,0.427339,-0.040134
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,0,6,0.166667,0.41367,0.253397,0.0,0.0,0.0,0.166667,0.166667,0.76976,0.242923,0.149859,0.712232,0.040666
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,0,6,0.333333,0.500186,0.373906,0.333333,0.166667,0.0,0.333333,0.333333,0.749631,0.229619,0.128825,0.569785,-0.046539
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,0,6,0.333333,0.393558,0.391399,0.333333,0.0,0.0,0.166667,0.333333,0.783418,0.223387,0.144028,0.569785,-0.018706
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,0,6,0.833333,0.484138,0.404191,0.333333,0.0,0.0,0.333333,0.666667,0.721583,0.221885,0.122616,0.142446,0.51538
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,0,6,0.666667,0.452932,0.392366,0.0,0.0,0.166667,0.666667,0.333333,0.7728,0.227818,0.120165,0.284893,0.494911
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,0,6,0.333333,0.525939,0.401448,0.0,0.166667,0.166667,0.5,0.166667,0.70324,0.216613,0.077894,0.569785,0.109176
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,0,6,0.5,0.542665,0.40289,0.166667,0.0,0.166667,0.0,0.166667,0.6789,0.204962,0.109939,0.427339,0.171213
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,0,6,0.666667,0.53281,0.403733,0.166667,0.0,0.166667,0.5,0.5,0.696401,0.268757,0.116826,0.284893,0.363851
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,0,6,0.666667,0.542272,0.444809,0.0,0.0,0.0,0.333333,0.333333,0.726415,0.252461,0.099117,0.284893,0.569469
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,0,6,0.666667,0.619972,0.491396,0.0,0.0,0.0,0.5,0.5,0.596974,0.25723,0.088483,0.284893,0.595183
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,0,6,0.833333,0.7422,0.571601,0.0,0.0,0.0,0.166667,0.333333,0.550842,0.267848,0.041246,0.142446,0.742196
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,0,6,0.5,0.777533,0.627044,0.0,0.0,0.0,0.666667,0.5,0.504025,0.277052,0.030948,0.0,0.450708
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,1,6,0.5,0.168798,0.125275,0.0,0.5,0.0,0.0,0.0,0.999563,0.133388,0.22309,0.427841,-0.106115
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,1,6,0.166667,0.299834,0.183421,0.166667,0.166667,0.166667,0.0,0.0,0.914388,0.143802,0.20289,0.713069,-0.231152
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,1,6,0.333333,0.36753,0.229063,0.166667,0.166667,0.0,0.166667,0.0,0.827178,0.195594,0.157508,0.570455,-0.054944
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,1,6,0.166667,0.440662,0.242388,0.166667,0.0,0.166667,0.166667,0.0,0.804207,0.248117,0.152165,0.713069,-0.112956
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,1,6,0.166667,0.487854,0.361058,0.0,0.0,0.166667,0.5,0.0,0.712658,0.22512,0.130198,0.713069,-0.029312
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,1,6,0.666667,0.402325,0.407418,0.0,0.0,0.0,0.166667,0.333333,0.82041,0.224048,0.149535,0.285228,0.551368
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,1,6,0.666667,0.467769,0.396968,0.333333,0.0,0.0,0.333333,0.333333,0.722565,0.225959,0.127284,0.285228,0.331415
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,1,6,0.333333,0.442445,0.390172,0.0,0.166667,0.0,0.166667,0.333333,0.765079,0.239291,0.125188,0.570455,0.077759
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,1,6,0.833333,0.517393,0.382571,0.166667,0.0,0.0,0.333333,0.166667,0.679813,0.216739,0.079788,0.142614,0.625934
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,1,6,0.5,0.548604,0.414058,0.166667,0.0,0.0,0.833333,0.333333,0.689418,0.207832,0.103731,0.427841,0.329525
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,1,6,0.333333,0.505566,0.417702,0.333333,0.166667,0.0,0.333333,0.5,0.71329,0.264016,0.116547,0.570455,-0.164515
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,1,6,0.333333,0.53424,0.443534,0.166667,0.0,0.0,0.166667,0.333333,0.707641,0.238837,0.093827,0.570455,0.111491
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,1,6,1.0,0.627739,0.513424,0.0,0.0,0.0,0.666667,0.166667,0.608411,0.236504,0.084002,0.0,0.930981
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,1,6,1.0,0.738511,0.558003,0.0,0.0,0.0,0.666667,1.0,0.581239,0.267762,0.042583,0.0,0.969574
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,1,6,1.0,0.807102,0.605187,0.0,0.0,0.0,0.666667,0.5,0.511874,0.288278,0.023506,0.0,0.948585
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,2,6,0.0,0.159424,0.104408,0.333333,0.333333,0.0,0.166667,0.333333,1.001376,0.130464,0.223864,0.853506,-0.530264
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,2,6,0.5,0.318182,0.203213,0.0,0.166667,0.0,0.166667,0.333333,0.894614,0.145742,0.199921,0.426753,0.213397
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,2,6,0.333333,0.356715,0.229765,0.333333,0.0,0.166667,0.333333,0.0,0.88884,0.201964,0.156303,0.569004,-0.047637
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,2,6,0.833333,0.402689,0.264868,0.166667,0.0,0.0,0.333333,0.333333,0.752137,0.253617,0.1619,0.142251,0.60069
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,2,6,0.5,0.502933,0.377282,0.0,0.0,0.0,0.666667,0.666667,0.755857,0.235564,0.128989,0.426753,0.436494
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,2,6,0.333333,0.420838,0.402537,0.166667,0.0,0.0,0.166667,0.333333,0.799814,0.214812,0.143321,0.569004,0.103202
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,2,6,0.5,0.461066,0.390627,0.166667,0.0,0.0,0.5,0.333333,0.74403,0.211966,0.132091,0.426753,0.297648
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,2,6,0.666667,0.444988,0.39069,0.0,0.166667,0.333333,0.5,0.5,0.775161,0.244063,0.120291,0.284502,0.209892
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,2,6,0.333333,0.528585,0.390373,0.166667,0.0,0.0,0.666667,0.5,0.714215,0.209588,0.072479,0.569004,0.164634
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,2,6,0.5,0.5521,0.402729,0.166667,0.333333,0.0,0.166667,0.333333,0.681702,0.221579,0.108423,0.426753,-0.078579
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,2,6,0.333333,0.535823,0.406688,0.0,0.0,0.0,0.666667,0.166667,0.697343,0.271785,0.119314,0.569004,0.241515
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,2,6,0.5,0.532298,0.448404,0.333333,0.0,0.0,0.0,0.0,0.697097,0.2488,0.082263,0.426753,0.132407
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,2,6,0.5,0.626814,0.535383,0.0,0.0,0.0,0.5,0.166667,0.62245,0.24547,0.089378,0.426753,0.415573
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,2,6,0.5,0.714219,0.580121,0.0,0.0,0.0,0.333333,0.666667,0.523264,0.268038,0.050178,0.426753,0.434053
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,2,6,1.0,0.788971,0.629174,0.0,0.0,0.0,0.5,0.833333,0.487524,0.27867,0.026595,0.0,0.956172
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,3,6,0.166667,0.146726,0.122295,0.166667,0.0,0.166667,0.0,0.0,1.002199,0.122395,0.222137,0.716757,-0.185698
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,3,6,0.333333,0.298229,0.198576,0.166667,0.166667,0.0,0.0,0.166667,0.877175,0.142113,0.199754,0.573406,-0.089605
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,3,6,0.333333,0.348687,0.204266,0.166667,0.0,0.166667,0.166667,0.166667,0.846342,0.207312,0.157319,0.573406,-0.004121
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,3,6,0.166667,0.407424,0.234784,0.5,0.0,0.0,0.666667,0.166667,0.788761,0.250572,0.150131,0.716757,-0.290139
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,3,6,0.666667,0.500822,0.340425,0.166667,0.0,0.0,0.166667,0.333333,0.735296,0.215623,0.130592,0.286703,0.442318
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,3,6,0.833333,0.39042,0.416529,0.0,0.0,0.333333,0.166667,0.166667,0.809452,0.222786,0.146124,0.143351,0.518878
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,3,6,0.5,0.46612,0.387827,0.0,0.166667,0.0,0.5,0.333333,0.753983,0.222832,0.118599,0.430054,0.263776
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,3,6,0.333333,0.468389,0.391211,0.0,0.166667,0.0,0.5,0.333333,0.776083,0.231292,0.130588,0.573406,0.081043
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,3,6,0.333333,0.539732,0.3799,0.166667,0.166667,0.0,0.166667,0.166667,0.713609,0.212492,0.07597,0.573406,-0.064475
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,3,6,0.166667,0.537207,0.405659,0.0,0.0,0.0,0.333333,0.333333,0.689819,0.205318,0.106897,0.716757,0.08373
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,3,6,0.833333,0.548135,0.395548,0.166667,0.0,0.0,0.833333,0.5,0.724135,0.27701,0.123096,0.143351,0.643609
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,3,6,0.833333,0.54012,0.43472,0.166667,0.0,0.0,0.5,0.333333,0.683504,0.234651,0.090677,0.143351,0.636314
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,3,6,0.833333,0.637937,0.519842,0.166667,0.0,0.0,0.333333,0.5,0.624729,0.251055,0.088343,0.143351,0.631511
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,3,6,0.833333,0.731323,0.583085,0.0,0.0,0.0,0.5,0.5,0.546594,0.273848,0.037743,0.143351,0.770546
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,3,6,1.0,0.797976,0.644773,0.0,0.0,0.0,0.333333,0.5,0.488983,0.277595,0.0222,0.0,0.931555
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,4,6,0.0,0.161862,0.141112,0.333333,0.0,0.0,0.166667,0.0,1.007973,0.132381,0.225702,0.86108,-0.368934
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,4,6,0.5,0.289017,0.175365,0.166667,0.0,0.0,0.0,0.0,0.876135,0.149511,0.194331,0.43054,0.248587
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,4,6,0.333333,0.346551,0.231323,0.333333,0.0,0.166667,0.166667,0.166667,0.854847,0.209531,0.155393,0.574053,-0.051313
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,4,6,0.333333,0.422889,0.260803,0.166667,0.166667,0.166667,0.333333,0.166667,0.781764,0.243416,0.150219,0.574053,-0.021766
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,4,6,0.5,0.492638,0.366445,0.0,0.333333,0.0,0.166667,0.333333,0.728937,0.221189,0.13441,0.43054,0.061374
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,4,6,0.333333,0.391453,0.410722,0.0,0.0,0.0,0.166667,0.333333,0.786787,0.199699,0.144153,0.574053,0.228204
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,4,6,0.5,0.485917,0.399905,0.166667,0.166667,0.0,0.333333,0.166667,0.738092,0.22202,0.130554,0.43054,0.096934
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,4,6,0.5,0.473016,0.370792,0.166667,0.166667,0.0,0.666667,0.333333,0.76276,0.237099,0.125856,0.43054,0.270116
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,4,6,0.833333,0.535452,0.391577,0.0,0.166667,0.166667,0.166667,0.5,0.697284,0.20772,0.081411,0.143513,0.474909
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,4,6,0.666667,0.528714,0.411998,0.166667,0.166667,0.0,0.166667,0.333333,0.678314,0.206627,0.114925,0.287027,0.271313
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,4,6,0.333333,0.530245,0.404152,0.0,0.0,0.166667,0.333333,0.166667,0.693816,0.266468,0.128321,0.574053,0.122972
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,4,6,0.5,0.524372,0.429988,0.333333,0.0,0.166667,0.333333,0.666667,0.71558,0.23639,0.08359,0.43054,0.089914
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,4,6,0.666667,0.635604,0.521234,0.0,0.166667,0.0,0.166667,0.166667,0.651383,0.248027,0.083207,0.287027,0.414635
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,4,6,0.5,0.718452,0.585706,0.0,0.0,0.0,0.5,0.833333,0.533793,0.269459,0.044622,0.43054,0.452656
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,4,6,0.666667,0.793894,0.662088,0.0,0.0,0.0,0.833333,0.5,0.511634,0.281443,0.032433,0.0,0.626184
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,5,6,0.0,0.149718,0.115026,0.666667,0.0,0.166667,0.166667,0.0,1.014132,0.134956,0.214737,0.86026,-0.630881
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,5,6,0.5,0.321587,0.192238,0.5,0.166667,0.0,0.333333,0.0,0.8847,0.145504,0.193741,0.43013,-0.148843
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,5,6,0.666667,0.34282,0.243203,0.166667,0.166667,0.0,0.166667,0.166667,0.83164,0.222792,0.162228,0.286753,0.270739
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,5,6,0.333333,0.430464,0.280983,0.333333,0.0,0.166667,0.5,0.0,0.773667,0.250243,0.155029,0.573506,-0.044541
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,5,6,0.5,0.488285,0.349482,0.166667,0.0,0.166667,0.0,0.666667,0.752896,0.227248,0.136343,0.43013,0.177519
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,5,6,0.666667,0.398465,0.396297,0.166667,0.0,0.0,0.5,0.166667,0.808997,0.217165,0.149485,0.286753,0.44818
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,5,6,0.5,0.482018,0.424918,0.166667,0.0,0.0,0.5,0.166667,0.766691,0.234578,0.115828,0.43013,0.28581
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,5,6,0.333333,0.451714,0.420156,0.333333,0.166667,0.0,0.5,0.333333,0.757231,0.215374,0.129816,0.573506,-0.022626
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,5,6,0.166667,0.515524,0.379211,0.166667,0.0,0.0,0.333333,0.0,0.707605,0.212298,0.076148,0.716883,-0.047489
